Energy,keV spectrum_int fitted_spectrum  get_elastic_partAu get_inelastic_partAu get_elastic_partPd get_inelastic_partPd  
1.2530e+01 1.875e-01 1.820e-01 2.039e-04 7.254e-02 1.285e-03 1.175e-01
1.2532e+01 1.890e-01 1.823e-01 2.044e-04 7.273e-02 1.288e-03 1.176e-01
1.2534e+01 1.887e-01 1.826e-01 2.048e-04 7.291e-02 1.291e-03 1.178e-01
1.2536e+01 1.867e-01 1.829e-01 2.052e-04 7.310e-02 1.294e-03 1.179e-01
1.2538e+01 1.867e-01 1.833e-01 2.056e-04 7.328e-02 1.298e-03 1.181e-01
1.2540e+01 1.895e-01 1.836e-01 2.060e-04 7.347e-02 1.301e-03 1.182e-01
1.2542e+01 1.929e-01 1.839e-01 2.064e-04 7.365e-02 1.304e-03 1.184e-01
1.2544e+01 1.940e-01 1.842e-01 2.068e-04 7.384e-02 1.308e-03 1.185e-01
1.2546e+01 1.919e-01 1.845e-01 2.073e-04 7.403e-02 1.311e-03 1.187e-01
1.2548e+01 1.895e-01 1.849e-01 2.077e-04 7.421e-02 1.314e-03 1.188e-01
1.2550e+01 1.871e-01 1.852e-01 2.081e-04 7.440e-02 1.318e-03 1.190e-01
1.2552e+01 1.851e-01 1.855e-01 2.085e-04 7.459e-02 1.321e-03 1.191e-01
1.2554e+01 1.831e-01 1.858e-01 2.090e-04 7.478e-02 1.324e-03 1.193e-01
1.2556e+01 1.808e-01 1.861e-01 2.094e-04 7.497e-02 1.328e-03 1.194e-01
1.2558e+01 1.796e-01 1.865e-01 2.098e-04 7.516e-02 1.331e-03 1.195e-01
1.2560e+01 1.801e-01 1.868e-01 2.102e-04 7.535e-02 1.335e-03 1.197e-01
1.2562e+01 1.817e-01 1.871e-01 2.107e-04 7.554e-02 1.338e-03 1.198e-01
1.2564e+01 1.838e-01 1.874e-01 2.111e-04 7.573e-02 1.341e-03 1.200e-01
1.2566e+01 1.862e-01 1.878e-01 2.115e-04 7.592e-02 1.345e-03 1.201e-01
1.2568e+01 1.867e-01 1.881e-01 2.120e-04 7.611e-02 1.348e-03 1.203e-01
1.2570e+01 1.847e-01 1.884e-01 2.124e-04 7.630e-02 1.352e-03 1.204e-01
1.2572e+01 1.819e-01 1.888e-01 2.129e-04 7.649e-02 1.355e-03 1.206e-01
1.2574e+01 1.805e-01 1.891e-01 2.133e-04 7.669e-02 1.359e-03 1.207e-01
1.2576e+01 1.814e-01 1.894e-01 2.137e-04 7.688e-02 1.362e-03 1.209e-01
1.2578e+01 1.833e-01 1.897e-01 2.142e-04 7.707e-02 1.366e-03 1.210e-01
1.2580e+01 1.851e-01 1.901e-01 2.146e-04 7.727e-02 1.369e-03 1.212e-01
1.2582e+01 1.858e-01 1.904e-01 2.151e-04 7.746e-02 1.373e-03 1.213e-01
1.2584e+01 1.857e-01 1.907e-01 2.155e-04 7.766e-02 1.377e-03 1.215e-01
1.2586e+01 1.857e-01 1.911e-01 2.160e-04 7.785e-02 1.380e-03 1.216e-01
1.2588e+01 1.873e-01 1.914e-01 2.164e-04 7.805e-02 1.384e-03 1.218e-01
1.2590e+01 1.901e-01 1.917e-01 2.168e-04 7.824e-02 1.387e-03 1.219e-01
1.2592e+01 1.933e-01 1.921e-01 2.173e-04 7.844e-02 1.391e-03 1.221e-01
1.2594e+01 1.964e-01 1.924e-01 2.178e-04 7.864e-02 1.395e-03 1.222e-01
1.2596e+01 1.995e-01 1.927e-01 2.182e-04 7.884e-02 1.398e-03 1.224e-01
1.2598e+01 2.030e-01 1.931e-01 2.187e-04 7.903e-02 1.402e-03 1.225e-01
1.2600e+01 2.069e-01 1.934e-01 2.191e-04 7.923e-02 1.406e-03 1.227e-01
1.2602e+01 2.111e-01 1.937e-01 2.196e-04 7.943e-02 1.409e-03 1.228e-01
1.2604e+01 2.151e-01 1.941e-01 2.200e-04 7.963e-02 1.413e-03 1.230e-01
1.2606e+01 2.184e-01 1.944e-01 2.205e-04 7.983e-02 1.417e-03 1.231e-01
1.2608e+01 2.196e-01 1.948e-01 2.210e-04 8.003e-02 1.420e-03 1.233e-01
1.2610e+01 2.192e-01 1.951e-01 2.214e-04 8.023e-02 1.424e-03 1.234e-01
1.2612e+01 2.181e-01 1.954e-01 2.219e-04 8.043e-02 1.428e-03 1.236e-01
1.2614e+01 2.170e-01 1.958e-01 2.224e-04 8.063e-02 1.432e-03 1.237e-01
1.2616e+01 2.157e-01 1.961e-01 2.228e-04 8.084e-02 1.436e-03 1.239e-01
1.2618e+01 2.154e-01 1.965e-01 2.233e-04 8.104e-02 1.439e-03 1.240e-01
1.2620e+01 2.158e-01 1.968e-01 2.238e-04 8.124e-02 1.443e-03 1.242e-01
1.2622e+01 2.165e-01 1.971e-01 2.242e-04 8.145e-02 1.447e-03 1.244e-01
1.2624e+01 2.172e-01 1.975e-01 2.247e-04 8.165e-02 1.451e-03 1.245e-01
1.2626e+01 2.182e-01 1.978e-01 2.252e-04 8.185e-02 1.455e-03 1.247e-01
1.2628e+01 2.161e-01 1.982e-01 2.257e-04 8.206e-02 1.459e-03 1.248e-01
1.2630e+01 2.111e-01 1.985e-01 2.261e-04 8.226e-02 1.463e-03 1.250e-01
1.2632e+01 2.061e-01 1.989e-01 2.266e-04 8.247e-02 1.467e-03 1.251e-01
1.2634e+01 2.040e-01 1.992e-01 2.271e-04 8.268e-02 1.471e-03 1.253e-01
1.2636e+01 2.051e-01 1.995e-01 2.276e-04 8.288e-02 1.474e-03 1.254e-01
1.2638e+01 2.044e-01 1.999e-01 2.281e-04 8.309e-02 1.478e-03 1.256e-01
1.2640e+01 2.023e-01 2.002e-01 2.286e-04 8.330e-02 1.482e-03 1.257e-01
1.2642e+01 2.001e-01 2.006e-01 2.291e-04 8.351e-02 1.486e-03 1.259e-01
1.2644e+01 1.990e-01 2.009e-01 2.295e-04 8.372e-02 1.490e-03 1.260e-01
1.2646e+01 1.991e-01 2.013e-01 2.300e-04 8.392e-02 1.495e-03 1.262e-01
1.2648e+01 2.014e-01 2.016e-01 2.305e-04 8.413e-02 1.499e-03 1.263e-01
1.2650e+01 2.052e-01 2.020e-01 2.310e-04 8.434e-02 1.503e-03 1.265e-01
1.2652e+01 2.085e-01 2.023e-01 2.315e-04 8.456e-02 1.507e-03 1.267e-01
1.2654e+01 2.100e-01 2.027e-01 2.320e-04 8.477e-02 1.511e-03 1.268e-01
1.2656e+01 2.096e-01 2.030e-01 2.325e-04 8.498e-02 1.515e-03 1.270e-01
1.2658e+01 2.118e-01 2.034e-01 2.330e-04 8.519e-02 1.519e-03 1.271e-01
1.2660e+01 2.164e-01 2.038e-01 2.335e-04 8.540e-02 1.523e-03 1.273e-01
1.2662e+01 2.218e-01 2.041e-01 2.340e-04 8.561e-02 1.527e-03 1.274e-01
1.2664e+01 2.266e-01 2.045e-01 2.345e-04 8.583e-02 1.532e-03 1.276e-01
1.2666e+01 2.307e-01 2.048e-01 2.350e-04 8.604e-02 1.536e-03 1.277e-01
1.2668e+01 2.328e-01 2.052e-01 2.355e-04 8.626e-02 1.540e-03 1.279e-01
1.2670e+01 2.329e-01 2.055e-01 2.361e-04 8.647e-02 1.544e-03 1.281e-01
1.2672e+01 2.319e-01 2.059e-01 2.366e-04 8.669e-02 1.549e-03 1.282e-01
1.2674e+01 2.307e-01 2.062e-01 2.371e-04 8.690e-02 1.553e-03 1.284e-01
1.2676e+01 2.288e-01 2.066e-01 2.376e-04 8.712e-02 1.557e-03 1.285e-01
1.2678e+01 2.283e-01 2.070e-01 2.381e-04 8.734e-02 1.561e-03 1.287e-01
1.2680e+01 2.295e-01 2.073e-01 2.386e-04 8.755e-02 1.566e-03 1.288e-01
1.2682e+01 2.316e-01 2.077e-01 2.392e-04 8.777e-02 1.570e-03 1.290e-01
1.2684e+01 2.330e-01 2.080e-01 2.397e-04 8.799e-02 1.574e-03 1.291e-01
1.2686e+01 2.328e-01 2.084e-01 2.402e-04 8.821e-02 1.579e-03 1.293e-01
1.2688e+01 2.316e-01 2.088e-01 2.407e-04 8.843e-02 1.583e-03 1.295e-01
1.2690e+01 2.303e-01 2.091e-01 2.413e-04 8.865e-02 1.588e-03 1.296e-01
1.2692e+01 2.292e-01 2.095e-01 2.418e-04 8.887e-02 1.592e-03 1.298e-01
1.2694e+01 2.280e-01 2.099e-01 2.423e-04 8.909e-02 1.597e-03 1.299e-01
1.2696e+01 2.273e-01 2.102e-01 2.428e-04 8.931e-02 1.601e-03 1.301e-01
1.2698e+01 2.256e-01 2.106e-01 2.434e-04 8.953e-02 1.606e-03 1.302e-01
1.2700e+01 2.225e-01 2.110e-01 2.439e-04 8.975e-02 1.610e-03 1.304e-01
1.2702e+01 2.198e-01 2.113e-01 2.445e-04 8.998e-02 1.615e-03 1.306e-01
1.2704e+01 2.194e-01 2.117e-01 2.450e-04 9.020e-02 1.619e-03 1.307e-01
1.2706e+01 2.213e-01 2.121e-01 2.455e-04 9.042e-02 1.624e-03 1.309e-01
1.2708e+01 2.201e-01 2.124e-01 2.461e-04 9.065e-02 1.628e-03 1.310e-01
1.2710e+01 2.162e-01 2.128e-01 2.466e-04 9.087e-02 1.633e-03 1.312e-01
1.2712e+01 2.122e-01 2.132e-01 2.472e-04 9.110e-02 1.638e-03 1.314e-01
1.2714e+01 2.107e-01 2.135e-01 2.477e-04 9.132e-02 1.642e-03 1.315e-01
1.2716e+01 2.109e-01 2.139e-01 2.483e-04 9.155e-02 1.647e-03 1.317e-01
1.2718e+01 2.103e-01 2.143e-01 2.488e-04 9.177e-02 1.652e-03 1.318e-01
1.2720e+01 2.098e-01 2.146e-01 2.494e-04 9.200e-02 1.656e-03 1.320e-01
1.2722e+01 2.099e-01 2.150e-01 2.499e-04 9.223e-02 1.661e-03 1.322e-01
1.2724e+01 2.106e-01 2.154e-01 2.505e-04 9.246e-02 1.666e-03 1.323e-01
1.2726e+01 2.118e-01 2.158e-01 2.511e-04 9.269e-02 1.671e-03 1.325e-01
1.2728e+01 2.127e-01 2.161e-01 2.516e-04 9.292e-02 1.675e-03 1.326e-01
1.2730e+01 2.135e-01 2.165e-01 2.522e-04 9.315e-02 1.680e-03 1.328e-01
1.2732e+01 2.141e-01 2.169e-01 2.527e-04 9.338e-02 1.685e-03 1.329e-01
1.2734e+01 2.143e-01 2.173e-01 2.533e-04 9.361e-02 1.690e-03 1.331e-01
1.2736e+01 2.133e-01 2.176e-01 2.539e-04 9.384e-02 1.695e-03 1.333e-01
1.2738e+01 2.134e-01 2.180e-01 2.545e-04 9.407e-02 1.700e-03 1.334e-01
1.2740e+01 2.144e-01 2.184e-01 2.550e-04 9.430e-02 1.705e-03 1.336e-01
1.2742e+01 2.161e-01 2.188e-01 2.556e-04 9.454e-02 1.710e-03 1.338e-01
1.2744e+01 2.181e-01 2.192e-01 2.562e-04 9.477e-02 1.714e-03 1.339e-01
1.2746e+01 2.206e-01 2.195e-01 2.568e-04 9.500e-02 1.719e-03 1.341e-01
1.2748e+01 2.228e-01 2.199e-01 2.573e-04 9.524e-02 1.724e-03 1.342e-01
1.2750e+01 2.248e-01 2.203e-01 2.579e-04 9.547e-02 1.729e-03 1.344e-01
1.2752e+01 2.266e-01 2.207e-01 2.585e-04 9.571e-02 1.735e-03 1.346e-01
1.2754e+01 2.272e-01 2.211e-01 2.591e-04 9.594e-02 1.740e-03 1.347e-01
1.2756e+01 2.261e-01 2.215e-01 2.597e-04 9.618e-02 1.745e-03 1.349e-01
1.2758e+01 2.247e-01 2.218e-01 2.603e-04 9.642e-02 1.750e-03 1.350e-01
1.2760e+01 2.244e-01 2.222e-01 2.609e-04 9.665e-02 1.755e-03 1.352e-01
1.2762e+01 2.255e-01 2.226e-01 2.615e-04 9.689e-02 1.760e-03 1.354e-01
1.2764e+01 2.267e-01 2.230e-01 2.621e-04 9.713e-02 1.765e-03 1.355e-01
1.2766e+01 2.263e-01 2.234e-01 2.627e-04 9.737e-02 1.770e-03 1.357e-01
1.2768e+01 2.231e-01 2.238e-01 2.633e-04 9.761e-02 1.776e-03 1.359e-01
1.2770e+01 2.183e-01 2.242e-01 2.639e-04 9.785e-02 1.781e-03 1.360e-01
1.2772e+01 2.136e-01 2.246e-01 2.645e-04 9.809e-02 1.786e-03 1.362e-01
1.2774e+01 2.099e-01 2.249e-01 2.651e-04 9.833e-02 1.792e-03 1.363e-01
1.2776e+01 2.071e-01 2.253e-01 2.657e-04 9.857e-02 1.797e-03 1.365e-01
1.2778e+01 2.039e-01 2.257e-01 2.663e-04 9.882e-02 1.802e-03 1.367e-01
1.2780e+01 2.013e-01 2.261e-01 2.669e-04 9.906e-02 1.808e-03 1.368e-01
1.2782e+01 2.011e-01 2.265e-01 2.675e-04 9.930e-02 1.813e-03 1.370e-01
1.2784e+01 2.040e-01 2.269e-01 2.682e-04 9.955e-02 1.818e-03 1.372e-01
1.2786e+01 2.092e-01 2.273e-01 2.688e-04 9.979e-02 1.824e-03 1.373e-01
1.2788e+01 2.129e-01 2.277e-01 2.694e-04 1.000e-01 1.829e-03 1.375e-01
1.2790e+01 2.153e-01 2.281e-01 2.700e-04 1.003e-01 1.835e-03 1.377e-01
1.2792e+01 2.180e-01 2.285e-01 2.707e-04 1.005e-01 1.840e-03 1.378e-01
1.2794e+01 2.223e-01 2.289e-01 2.713e-04 1.008e-01 1.846e-03 1.380e-01
1.2796e+01 2.270e-01 2.293e-01 2.719e-04 1.010e-01 1.851e-03 1.381e-01
1.2798e+01 2.291e-01 2.297e-01 2.725e-04 1.013e-01 1.857e-03 1.383e-01
1.2800e+01 2.295e-01 2.301e-01 2.732e-04 1.015e-01 1.863e-03 1.385e-01
1.2802e+01 2.301e-01 2.305e-01 2.738e-04 1.018e-01 1.868e-03 1.386e-01
1.2804e+01 2.318e-01 2.309e-01 2.745e-04 1.020e-01 1.874e-03 1.388e-01
1.2806e+01 2.339e-01 2.313e-01 2.751e-04 1.023e-01 1.880e-03 1.390e-01
1.2808e+01 2.356e-01 2.317e-01 2.757e-04 1.025e-01 1.885e-03 1.391e-01
1.2810e+01 2.380e-01 2.321e-01 2.764e-04 1.028e-01 1.891e-03 1.393e-01
1.2812e+01 2.412e-01 2.325e-01 2.770e-04 1.030e-01 1.897e-03 1.395e-01
1.2814e+01 2.439e-01 2.329e-01 2.777e-04 1.033e-01 1.903e-03 1.396e-01
1.2816e+01 2.445e-01 2.333e-01 2.783e-04 1.035e-01 1.908e-03 1.398e-01
1.2818e+01 2.448e-01 2.337e-01 2.790e-04 1.038e-01 1.914e-03 1.400e-01
1.2820e+01 2.455e-01 2.341e-01 2.797e-04 1.040e-01 1.920e-03 1.401e-01
1.2822e+01 2.457e-01 2.345e-01 2.803e-04 1.043e-01 1.926e-03 1.403e-01
1.2824e+01 2.438e-01 2.349e-01 2.810e-04 1.045e-01 1.932e-03 1.405e-01
1.2826e+01 2.400e-01 2.353e-01 2.817e-04 1.048e-01 1.938e-03 1.406e-01
1.2828e+01 2.399e-01 2.357e-01 2.823e-04 1.051e-01 1.944e-03 1.408e-01
1.2830e+01 2.435e-01 2.361e-01 2.830e-04 1.053e-01 1.950e-03 1.410e-01
1.2832e+01 2.479e-01 2.365e-01 2.837e-04 1.056e-01 1.956e-03 1.411e-01
1.2834e+01 2.503e-01 2.369e-01 2.843e-04 1.058e-01 1.962e-03 1.413e-01
1.2836e+01 2.500e-01 2.374e-01 2.850e-04 1.061e-01 1.968e-03 1.415e-01
1.2838e+01 2.507e-01 2.378e-01 2.857e-04 1.063e-01 1.974e-03 1.416e-01
1.2840e+01 2.528e-01 2.382e-01 2.864e-04 1.066e-01 1.981e-03 1.418e-01
1.2842e+01 2.548e-01 2.386e-01 2.871e-04 1.069e-01 1.987e-03 1.420e-01
1.2844e+01 2.545e-01 2.390e-01 2.878e-04 1.071e-01 1.993e-03 1.421e-01
1.2846e+01 2.513e-01 2.394e-01 2.884e-04 1.074e-01 1.999e-03 1.423e-01
1.2848e+01 2.499e-01 2.398e-01 2.891e-04 1.076e-01 2.005e-03 1.425e-01
1.2850e+01 2.509e-01 2.403e-01 2.898e-04 1.079e-01 2.012e-03 1.426e-01
1.2852e+01 2.518e-01 2.407e-01 2.905e-04 1.082e-01 2.018e-03 1.428e-01
1.2854e+01 2.496e-01 2.411e-01 2.912e-04 1.084e-01 2.024e-03 1.430e-01
1.2856e+01 2.447e-01 2.415e-01 2.919e-04 1.087e-01 2.031e-03 1.432e-01
1.2858e+01 2.428e-01 2.419e-01 2.926e-04 1.090e-01 2.037e-03 1.433e-01
1.2860e+01 2.441e-01 2.423e-01 2.933e-04 1.092e-01 2.044e-03 1.435e-01
1.2862e+01 2.466e-01 2.428e-01 2.940e-04 1.095e-01 2.050e-03 1.437e-01
1.2864e+01 2.480e-01 2.432e-01 2.948e-04 1.098e-01 2.057e-03 1.438e-01
1.2866e+01 2.476e-01 2.436e-01 2.955e-04 1.100e-01 2.063e-03 1.440e-01
1.2868e+01 2.480e-01 2.440e-01 2.962e-04 1.103e-01 2.070e-03 1.442e-01
1.2870e+01 2.488e-01 2.445e-01 2.969e-04 1.106e-01 2.076e-03 1.443e-01
1.2872e+01 2.503e-01 2.449e-01 2.976e-04 1.108e-01 2.083e-03 1.445e-01
1.2874e+01 2.528e-01 2.453e-01 2.984e-04 1.111e-01 2.090e-03 1.447e-01
1.2876e+01 2.571e-01 2.457e-01 2.991e-04 1.114e-01 2.096e-03 1.448e-01
1.2878e+01 2.600e-01 2.462e-01 2.998e-04 1.116e-01 2.103e-03 1.450e-01
1.2880e+01 2.612e-01 2.466e-01 3.006e-04 1.119e-01 2.110e-03 1.452e-01
1.2882e+01 2.605e-01 2.470e-01 3.013e-04 1.122e-01 2.117e-03 1.454e-01
1.2884e+01 2.589e-01 2.474e-01 3.020e-04 1.125e-01 2.124e-03 1.455e-01
1.2886e+01 2.570e-01 2.479e-01 3.028e-04 1.127e-01 2.130e-03 1.457e-01
1.2888e+01 2.584e-01 2.483e-01 3.035e-04 1.130e-01 2.137e-03 1.459e-01
1.2890e+01 2.619e-01 2.487e-01 3.043e-04 1.133e-01 2.144e-03 1.460e-01
1.2892e+01 2.662e-01 2.492e-01 3.050e-04 1.135e-01 2.151e-03 1.462e-01
1.2894e+01 2.704e-01 2.496e-01 3.058e-04 1.138e-01 2.158e-03 1.464e-01
1.2896e+01 2.740e-01 2.500e-01 3.065e-04 1.141e-01 2.165e-03 1.466e-01
1.2898e+01 2.735e-01 2.505e-01 3.073e-04 1.144e-01 2.172e-03 1.467e-01
1.2900e+01 2.690e-01 2.509e-01 3.080e-04 1.147e-01 2.179e-03 1.469e-01
1.2902e+01 2.626e-01 2.513e-01 3.088e-04 1.149e-01 2.187e-03 1.471e-01
1.2904e+01 2.566e-01 2.518e-01 3.096e-04 1.152e-01 2.194e-03 1.472e-01
1.2906e+01 2.525e-01 2.522e-01 3.103e-04 1.155e-01 2.201e-03 1.474e-01
1.2908e+01 2.493e-01 2.526e-01 3.111e-04 1.158e-01 2.208e-03 1.476e-01
1.2910e+01 2.467e-01 2.531e-01 3.119e-04 1.160e-01 2.216e-03 1.478e-01
1.2912e+01 2.446e-01 2.535e-01 3.127e-04 1.163e-01 2.223e-03 1.479e-01
1.2914e+01 2.434e-01 2.539e-01 3.135e-04 1.166e-01 2.230e-03 1.481e-01
1.2916e+01 2.432e-01 2.544e-01 3.142e-04 1.169e-01 2.238e-03 1.483e-01
1.2918e+01 2.433e-01 2.548e-01 3.150e-04 1.172e-01 2.245e-03 1.485e-01
1.2920e+01 2.433e-01 2.553e-01 3.158e-04 1.175e-01 2.252e-03 1.486e-01
1.2922e+01 2.418e-01 2.557e-01 3.166e-04 1.177e-01 2.260e-03 1.488e-01
1.2924e+01 2.386e-01 2.562e-01 3.174e-04 1.180e-01 2.267e-03 1.490e-01
1.2926e+01 2.342e-01 2.566e-01 3.182e-04 1.183e-01 2.275e-03 1.491e-01
1.2928e+01 2.301e-01 2.570e-01 3.190e-04 1.186e-01 2.283e-03 1.493e-01
1.2930e+01 2.266e-01 2.575e-01 3.198e-04 1.189e-01 2.290e-03 1.495e-01
1.2932e+01 2.258e-01 2.579e-01 3.206e-04 1.192e-01 2.298e-03 1.497e-01
1.2934e+01 2.294e-01 2.584e-01 3.214e-04 1.195e-01 2.306e-03 1.498e-01
1.2936e+01 2.381e-01 2.588e-01 3.222e-04 1.197e-01 2.314e-03 1.500e-01
1.2938e+01 2.485e-01 2.593e-01 3.231e-04 1.200e-01 2.321e-03 1.502e-01
1.2940e+01 2.590e-01 2.597e-01 3.239e-04 1.203e-01 2.329e-03 1.504e-01
1.2942e+01 2.674e-01 2.602e-01 3.247e-04 1.206e-01 2.337e-03 1.505e-01
1.2944e+01 2.720e-01 2.606e-01 3.255e-04 1.209e-01 2.345e-03 1.507e-01
1.2946e+01 2.727e-01 2.611e-01 3.264e-04 1.212e-01 2.353e-03 1.509e-01
1.2948e+01 2.732e-01 2.615e-01 3.272e-04 1.215e-01 2.361e-03 1.511e-01
1.2950e+01 2.738e-01 2.620e-01 3.280e-04 1.218e-01 2.369e-03 1.512e-01
1.2952e+01 2.745e-01 2.624e-01 3.289e-04 1.221e-01 2.377e-03 1.514e-01
1.2954e+01 2.757e-01 2.629e-01 3.297e-04 1.224e-01 2.385e-03 1.516e-01
1.2956e+01 2.780e-01 2.633e-01 3.306e-04 1.227e-01 2.393e-03 1.518e-01
1.2958e+01 2.813e-01 2.638e-01 3.314e-04 1.230e-01 2.402e-03 1.519e-01
1.2960e+01 2.852e-01 2.643e-01 3.323e-04 1.232e-01 2.410e-03 1.521e-01
1.2962e+01 2.905e-01 2.647e-01 3.331e-04 1.235e-01 2.418e-03 1.523e-01
1.2964e+01 2.978e-01 2.652e-01 3.340e-04 1.238e-01 2.427e-03 1.525e-01
1.2966e+01 3.057e-01 2.656e-01 3.348e-04 1.241e-01 2.435e-03 1.526e-01
1.2968e+01 3.086e-01 2.661e-01 3.357e-04 1.244e-01 2.443e-03 1.528e-01
1.2970e+01 3.066e-01 2.666e-01 3.366e-04 1.247e-01 2.452e-03 1.530e-01
1.2972e+01 3.024e-01 2.670e-01 3.374e-04 1.250e-01 2.460e-03 1.532e-01
1.2974e+01 2.986e-01 2.675e-01 3.383e-04 1.253e-01 2.469e-03 1.534e-01
1.2976e+01 2.958e-01 2.679e-01 3.392e-04 1.256e-01 2.477e-03 1.535e-01
1.2978e+01 2.931e-01 2.684e-01 3.401e-04 1.259e-01 2.486e-03 1.537e-01
1.2980e+01 2.911e-01 2.689e-01 3.410e-04 1.262e-01 2.495e-03 1.539e-01
1.2982e+01 2.907e-01 2.693e-01 3.419e-04 1.265e-01 2.504e-03 1.541e-01
1.2984e+01 2.918e-01 2.698e-01 3.428e-04 1.268e-01 2.512e-03 1.542e-01
1.2986e+01 2.940e-01 2.703e-01 3.436e-04 1.272e-01 2.521e-03 1.544e-01
1.2988e+01 2.937e-01 2.707e-01 3.446e-04 1.275e-01 2.530e-03 1.546e-01
1.2990e+01 2.903e-01 2.712e-01 3.455e-04 1.278e-01 2.539e-03 1.548e-01
1.2992e+01 2.858e-01 2.717e-01 3.464e-04 1.281e-01 2.548e-03 1.550e-01
1.2994e+01 2.820e-01 2.721e-01 3.473e-04 1.284e-01 2.557e-03 1.551e-01
1.2996e+01 2.794e-01 2.726e-01 3.482e-04 1.287e-01 2.566e-03 1.553e-01
1.2998e+01 2.773e-01 2.731e-01 3.491e-04 1.290e-01 2.575e-03 1.555e-01
1.3000e+01 2.754e-01 2.736e-01 3.500e-04 1.293e-01 2.584e-03 1.557e-01
1.3002e+01 2.730e-01 2.740e-01 3.510e-04 1.296e-01 2.594e-03 1.558e-01
1.3004e+01 2.699e-01 2.745e-01 3.519e-04 1.299e-01 2.603e-03 1.560e-01
1.3006e+01 2.672e-01 2.750e-01 3.528e-04 1.302e-01 2.612e-03 1.562e-01
1.3008e+01 2.643e-01 2.755e-01 3.538e-04 1.305e-01 2.622e-03 1.564e-01
1.3010e+01 2.618e-01 2.759e-01 3.547e-04 1.309e-01 2.631e-03 1.566e-01
1.3012e+01 2.600e-01 2.764e-01 3.556e-04 1.312e-01 2.640e-03 1.567e-01
1.3014e+01 2.578e-01 2.769e-01 3.566e-04 1.315e-01 2.650e-03 1.569e-01
1.3016e+01 2.536e-01 2.774e-01 3.575e-04 1.318e-01 2.659e-03 1.571e-01
1.3018e+01 2.496e-01 2.779e-01 3.585e-04 1.321e-01 2.669e-03 1.573e-01
1.3020e+01 2.467e-01 2.783e-01 3.594e-04 1.324e-01 2.679e-03 1.575e-01
1.3022e+01 2.448e-01 2.788e-01 3.604e-04 1.327e-01 2.688e-03 1.576e-01
1.3024e+01 2.433e-01 2.793e-01 3.614e-04 1.331e-01 2.698e-03 1.578e-01
1.3026e+01 2.423e-01 2.798e-01 3.624e-04 1.334e-01 2.708e-03 1.580e-01
1.3028e+01 2.434e-01 2.803e-01 3.633e-04 1.337e-01 2.718e-03 1.582e-01
1.3030e+01 2.470e-01 2.807e-01 3.643e-04 1.340e-01 2.728e-03 1.584e-01
1.3032e+01 2.527e-01 2.812e-01 3.653e-04 1.343e-01 2.738e-03 1.585e-01
1.3034e+01 2.597e-01 2.817e-01 3.663e-04 1.346e-01 2.748e-03 1.587e-01
1.3036e+01 2.668e-01 2.822e-01 3.673e-04 1.350e-01 2.758e-03 1.589e-01
1.3038e+01 2.746e-01 2.827e-01 3.683e-04 1.353e-01 2.768e-03 1.591e-01
1.3040e+01 2.830e-01 2.832e-01 3.693e-04 1.356e-01 2.778e-03 1.593e-01
1.3042e+01 2.906e-01 2.837e-01 3.703e-04 1.359e-01 2.789e-03 1.595e-01
1.3044e+01 2.960e-01 2.842e-01 3.713e-04 1.363e-01 2.799e-03 1.596e-01
1.3046e+01 2.992e-01 2.847e-01 3.723e-04 1.366e-01 2.809e-03 1.598e-01
1.3048e+01 2.995e-01 2.851e-01 3.733e-04 1.369e-01 2.820e-03 1.600e-01
1.3050e+01 2.966e-01 2.856e-01 3.743e-04 1.372e-01 2.830e-03 1.602e-01
1.3052e+01 2.925e-01 2.861e-01 3.753e-04 1.376e-01 2.841e-03 1.604e-01
1.3054e+01 2.893e-01 2.866e-01 3.764e-04 1.379e-01 2.852e-03 1.605e-01
1.3056e+01 2.870e-01 2.871e-01 3.774e-04 1.382e-01 2.862e-03 1.607e-01
1.3058e+01 2.845e-01 2.876e-01 3.784e-04 1.385e-01 2.873e-03 1.609e-01
1.3060e+01 2.828e-01 2.881e-01 3.795e-04 1.389e-01 2.884e-03 1.611e-01
1.3062e+01 2.821e-01 2.886e-01 3.805e-04 1.392e-01 2.895e-03 1.613e-01
1.3064e+01 2.817e-01 2.891e-01 3.816e-04 1.395e-01 2.906e-03 1.615e-01
1.3066e+01 2.809e-01 2.896e-01 3.826e-04 1.399e-01 2.917e-03 1.616e-01
1.3068e+01 2.816e-01 2.901e-01 3.837e-04 1.402e-01 2.928e-03 1.618e-01
1.3070e+01 2.836e-01 2.906e-01 3.847e-04 1.405e-01 2.939e-03 1.620e-01
1.3072e+01 2.865e-01 2.911e-01 3.858e-04 1.409e-01 2.950e-03 1.622e-01
1.3074e+01 2.898e-01 2.916e-01 3.869e-04 1.412e-01 2.961e-03 1.624e-01
1.3076e+01 2.938e-01 2.921e-01 3.880e-04 1.415e-01 2.972e-03 1.626e-01
1.3078e+01 2.984e-01 2.926e-01 3.890e-04 1.419e-01 2.984e-03 1.627e-01
1.3080e+01 3.036e-01 2.931e-01 3.901e-04 1.422e-01 2.995e-03 1.629e-01
1.3082e+01 3.084e-01 2.936e-01 3.912e-04 1.425e-01 3.007e-03 1.631e-01
1.3084e+01 3.117e-01 2.942e-01 3.923e-04 1.429e-01 3.018e-03 1.633e-01
